PartitionKey,RowKey,zip,store1,store2,store3
66101,,66101,75,864,737
66102,,66102,864,75,162
66103,,66103,864,75,737
66104,,66104,75,864,737
66105,,66105,864,75,737
66106,,66106,864,75,162
66109,,66109,864,75,162
66110,,66110,864,75,162
66111,,66111,864,162,75
66112,,66112,864,75,162
66113,,66113,864,75,162
66115,,66115,75,864,737
66117,,66117,864,75,162
66118,,66118,75,864,737
66119,,66119,864,75,162
66160,,66160,864,75,162
66201,,66201,162,864,75
66202,,66202,864,162,75
66203,,66203,162,864,75
66204,,66204,162,864,436
66205,,66205,162,436,864
66206,,66206,162,436,864
66207,,66207,162,864,75
66208,,66208,162,864,75
66209,,66209,162,436,864
66210,,66210,162,436,864
66211,,66211,162,864,436
66212,,66212,162,864,436
66213,,66213,162,436,864
66214,,66214,162,436,864
66215,,66215,162,436,864
66216,,66216,162,864,436
66217,,66217,162,864,436
66218,,66218,162,436,864
66219,,66219,162,436,864
66220,,66220,436,162,864
66221,,66221,162,436,864
66222,,66222,436,162,864
66223,,66223,162,436,864
66224,,66224,162,436,864
66225,,66225,436,162,864
66226,,66226,436,162,864
66227,,66227,436,162,864
66250,,66250,436,162,864
66251,,66251,436,162,864
66276,,66276,436,162,864
66279,,66279,436,162,864
66282,,66282,436,162,864
66283,,66283,436,162,864
66285,,66285,436,162,864
66286,,66286,436,162,864
66401,,66401,514,685,468
66402,,66402,468,685,514
66403,,66403,921,834,514
66404,,66404,921,514,356
66406,,66406,921,834,514
66407,,66407,514,685,834
66408,,66408,921,356,514
66409,,66409,468,685,436
66411,,66411,514,834,921
66412,,66412,834,859,514
66413,,66413,468,685,436
66414,,66414,468,685,436
66415,,66415,921,514,356
66416,,66416,685,514,921
66417,,66417,514,921,356
66418,,66418,685,514,921
66419,,66419,685,514,436
66420,,66420,685,468,514
66422,,66422,514,685,921
66423,,66423,514,468,685
66424,,66424,685,356,180
66425,,66425,356,921,685
66426,,66426,514,834,921
66427,,66427,514,834,921
66428,,66428,921,514,356
66429,,66429,685,468,436
66431,,66431,468,514,685
66432,,66432,514,834,921
66434,,66434,356,685,921
66436,,66436,685,514,356
66438,,66438,834,921,514
66439,,66439,685,356,921
66440,,66440,685,514,436
66441,,66441,514,834,685
66442,,66442,514,834,859
66449,,66449,514,834,859
66450,,66450,514,834,685
66451,,66451,468,436,591
66501,,66501,514,685,468
66502,,66502,514,834,921
66503,,66503,514,834,921
66505,,66505,514,834,921
66506,,66506,514,834,921
66507,,66507,514,685,468
66508,,66508,834,514,921
66509,,66509,685,514,436
66510,,66510,468,591,436
66512,,66512,685,436,468
66514,,66514,514,834,859
66515,,66515,356,921,180
66516,,66516,685,356,921
66517,,66517,514,834,921
66518,,66518,834,921,859
66520,,66520,514,834,921
66521,,66521,514,834,921
66522,,66522,921,356,514
66523,,66523,468,436,685
66524,,66524,468,436,685
66526,,66526,514,685,468
66527,,66527,356,685,921
66528,,66528,468,436,162
66531,,66531,514,834,859
66532,,66532,356,685,180
66533,,66533,514,685,468
66534,,66534,356,921,685
66535,,66535,514,834,921
66536,,66536,514,685,834
66537,,66537,468,436,685
66538,,66538,921,356,514
66539,,66539,685,514,468
66540,,66540,685,514,356
66541,,66541,834,921,514
66542,,66542,685,468,436
66543,,66543,468,436,162
66544,,66544,514,834,921
66546,,66546,468,685,436
66547,,66547,514,834,685
66548,,66548,834,514,859
66549,,66549,514,834,921
66550,,66550,685,356,921
66551,,66551,514,834,921
66552,,66552,685,356,921
66554,,66554,514,834,859
66555,,66555,834,514,921
66601,,66601,685,468,514
66603,,66603,685,468,436
66604,,66604,685,468,514
66605,,66605,685,468,436
66606,,66606,685,468,436
66607,,66607,685,468,436
66608,,66608,685,468,436
66609,,66609,468,685,436
66610,,66610,685,468,514
66611,,66611,685,468,436
66612,,66612,685,468,436
66614,,66614,685,468,514
66615,,66615,685,514,468
66616,,66616,685,468,436
66617,,66617,685,514,468
66618,,66618,685,514,468
66619,,66619,468,685,436
66620,,66620,685,468,514
66621,,66621,685,468,514
66622,,66622,685,468,514
66624,,66624,685,468,514
66625,,66625,685,468,514
66626,,66626,685,468,514
66628,,66628,685,468,514
66629,,66629,685,468,514
66634,,66634,685,468,514
66636,,66636,685,468,514
66637,,66637,685,468,514
66638,,66638,685,468,514
66642,,66642,685,468,514
66647,,66647,685,468,514
66652,,66652,685,468,514
66653,,66653,685,468,514
66658,,66658,685,468,514
66667,,66667,685,468,514
66675,,66675,685,468,514
66683,,66683,685,468,514
66686,,66686,685,468,514
66692,,66692,685,468,514
66699,,66699,685,468,514
66701,,66701,561,776,122
66710,,66710,953,591,561
66711,,66711,561,776,237
66712,,66712,561,776,237
66713,,66713,173,237,776
66714,,66714,591,953,561
66716,,66716,591,561,776
66717,,66717,591,953,561
66720,,66720,591,561,776
66724,,66724,776,561,173
66725,,66725,173,776,237
66727,,66727,953,591,561
66728,,66728,173,237,776
66732,,66732,591,561,776
66733,,66733,591,561,776
66734,,66734,561,776,591
66735,,66735,776,561,173
66736,,66736,953,591,561
66738,,66738,591,122,561
66739,,66739,173,776,237
66740,,66740,591,776,561
66741,,66741,591,561,776
66742,,66742,591,561,468
66743,,66743,776,561,173
66746,,66746,561,776,591
66748,,66748,591,561,776
66749,,66749,591,561,468
66751,,66751,591,561,776
66753,,66753,776,561,173
66754,,66754,591,561,776
66755,,66755,591,561,776
66756,,66756,561,776,237
66757,,66757,591,953,561
66758,,66758,591,468,561
66759,,66759,953,591,561
66760,,66760,776,237,173
66761,,66761,591,468,561
66762,,66762,776,561,173
66763,,66763,776,561,173
66767,,66767,122,591,468
66769,,66769,591,561,776
66770,,66770,173,237,776
66771,,66771,591,561,776
66772,,66772,591,561,776
66773,,66773,173,776,561
66775,,66775,591,561,776
66776,,66776,591,953,776
66777,,66777,591,953,468
66778,,66778,173,776,237
66779,,66779,591,561,776
66780,,66780,561,776,173
66781,,66781,173,776,237
66782,,66782,173,776,561
66783,,66783,591,468,953
66801,,66801,468,591,514
66830,,66830,468,514,685
66833,,66833,468,514,685
66834,,66834,514,468,685
66835,,66835,468,514,591
66838,,66838,514,749,468
66839,,66839,468,591,436
66840,,66840,749,111,591
66842,,66842,749,591,953
66843,,66843,749,514,468
66845,,66845,749,468,514
66846,,66846,514,468,685
66849,,66849,514,468,834
66850,,66850,749,514,468
66851,,66851,749,514,468
66852,,66852,591,468,561
66853,,66853,591,468,953
66854,,66854,468,591,436
66855,,66855,591,953,749
66856,,66856,468,591,436
66857,,66857,591,468,561
66858,,66858,749,514,468
66859,,66859,514,749,834
66860,,66860,591,468,953
66861,,66861,749,514,468
66862,,66862,749,468,514
66863,,66863,591,953,749
66864,,66864,468,591,514
66865,,66865,468,591,514
66866,,66866,749,111,514
66868,,66868,468,591,514
66869,,66869,468,749,514
66870,,66870,591,468,953
66871,,66871,468,591,436
66872,,66872,514,834,468
66873,,66873,514,468,749
66901,,66901,834,859,514
66930,,66930,834,859,514
66932,,66932,226,806,304
66933,,66933,834,514,859
66935,,66935,834,859,22
66936,,66936,226,22,859
66937,,66937,834,514,859
66938,,66938,834,859,514
66939,,66939,834,859,22
66940,,66940,834,859,514
66941,,66941,226,22,304
66942,,66942,834,859,22
66943,,66943,834,514,859
66944,,66944,834,859,514
66945,,66945,834,859,514
66946,,66946,834,859,514
66948,,66948,834,859,226
66949,,66949,226,834,22
66951,,66951,226,304,806
66952,,66952,226,22,304
66953,,66953,834,859,514
66955,,66955,834,859,514
66956,,66956,226,22,859
66958,,66958,834,859,514
66959,,66959,834,859,22
66960,,66960,859,834,22
66961,,66961,834,859,22
66962,,66962,834,514,859
66963,,66963,226,834,859
66964,,66964,834,859,22
66966,,66966,834,859,22
66967,,66967,226,304,806
66968,,66968,834,859,514
66970,,66970,22,859,834
67001,,67001,749,111,953
67002,,67002,749,111,953
67003,,67003,749,111,980
67004,,67004,749,111,980
67005,,67005,111,749,953
67008,,67008,111,749,953
67009,,67009,749,111,980
67010,,67010,749,111,953
67012,,67012,749,953,111
67013,,67013,749,111,953
67016,,67016,749,111,953
67017,,67017,749,111,953
67018,,67018,111,749,980
67019,,67019,111,749,953
67020,,67020,749,111,226
67021,,67021,749,226,111
67022,,67022,111,749,980
67023,,67023,111,749,953
67024,,67024,953,111,749
67025,,67025,749,111,953
67026,,67026,749,111,953
67028,,67028,749,226,111
67029,,67029,749,111,226
67030,,67030,749,111,953
67031,,67031,749,111,980
67035,,67035,749,111,226
67036,,67036,749,111,980
67037,,67037,749,111,953
67038,,67038,111,953,749
67039,,67039,749,111,953
67041,,67041,749,111,953
67042,,67042,749,111,953
67045,,67045,953,591,749
67047,,67047,953,591,561
67049,,67049,749,111,980
67050,,67050,749,111,953
67051,,67051,111,749,980
67052,,67052,749,111,953
67053,,67053,749,514,111
67054,,67054,749,226,333
67055,,67055,749,111,953
67056,,67056,749,111,226
67057,,67057,749,111,980
67058,,67058,749,111,980
67059,,67059,749,226,111
67060,,67060,749,111,953
67061,,67061,749,111,980
67062,,67062,749,111,514
67063,,67063,749,514,468
67065,,67065,749,111,980
67066,,67066,749,226,111
67067,,67067,749,111,953
67068,,67068,749,111,226
67070,,67070,749,111,980
67071,,67071,749,111,980
67072,,67072,749,953,111
67073,,67073,749,514,226
67074,,67074,749,111,953
67101,,67101,749,111,953
67102,,67102,111,749,953
67103,,67103,749,111,980
67104,,67104,749,111,980
67105,,67105,749,111,980
67106,,67106,749,111,980
67107,,67107,749,226,514
67108,,67108,749,111,226
67109,,67109,749,226,333
67110,,67110,749,111,953
67111,,67111,749,111,226
67112,,67112,749,111,980
67114,,67114,749,111,514
67117,,67117,749,111,514
67118,,67118,749,111,980
67119,,67119,111,749,953
67120,,67120,749,111,953
67122,,67122,591,953,749
67123,,67123,749,111,953
67124,,67124,749,226,111
67127,,67127,749,333,980
67128,,67128,749,111,980
67131,,67131,749,111,953
67132,,67132,749,111,953
67133,,67133,749,111,953
67134,,67134,749,111,226
67135,,67135,749,111,953
67137,,67137,953,591,749
67138,,67138,749,111,980
67140,,67140,111,749,980
67142,,67142,749,111,980
67143,,67143,749,111,226
67144,,67144,749,111,953
67146,,67146,749,111,953
67147,,67147,749,111,953
67149,,67149,749,111,953
67150,,67150,749,111,980
67151,,67151,749,111,514
67152,,67152,749,111,953
67154,,67154,749,111,953
67155,,67155,749,111,980
67156,,67156,111,749,953
67159,,67159,749,111,980
67201,,67201,749,111,953
67202,,67202,749,111,953
67203,,67203,749,111,953
67204,,67204,749,111,953
67205,,67205,749,111,953
67206,,67206,749,111,953
67207,,67207,749,111,953
67208,,67208,749,111,953
67209,,67209,749,111,953
67210,,67210,749,111,953
67211,,67211,749,111,953
67212,,67212,749,111,953
67213,,67213,749,111,953
67214,,67214,749,111,953
67215,,67215,749,111,953
67216,,67216,749,111,953
67217,,67217,749,111,953
67218,,67218,749,111,953
67219,,67219,749,111,953
67220,,67220,749,111,953
67221,,67221,749,111,953
67223,,67223,749,111,953
67226,,67226,749,111,953
67227,,67227,749,111,953
67228,,67228,749,111,953
67230,,67230,749,111,953
67231,,67231,749,111,953
67232,,67232,749,111,953
67233,,67233,749,111,953
67235,,67235,749,111,953
67236,,67236,749,111,953
67251,,67251,749,111,953
67256,,67256,749,111,953
67257,,67257,749,111,953
67259,,67259,749,111,953
67260,,67260,749,111,953
67275,,67275,749,111,953
67276,,67276,749,111,953
67277,,67277,749,111,953
67278,,67278,749,111,953
67301,,67301,953,673,173
67330,,67330,953,173,776
67332,,67332,173,953,673
67333,,67333,953,673,186
67334,,67334,953,111,673
67335,,67335,953,673,173
67336,,67336,173,953,673
67337,,67337,953,673,173
67340,,67340,953,673,173
67341,,67341,953,173,776
67342,,67342,953,173,673
67344,,67344,953,591,673
67345,,67345,953,111,591
67346,,67346,953,111,749
67347,,67347,953,673,111
67349,,67349,953,111,591
67351,,67351,953,673,173
67352,,67352,953,591,111
67353,,67353,953,111,749
67354,,67354,953,173,776
67355,,67355,953,673,111
67356,,67356,173,953,776
67357,,67357,173,953,776
67360,,67360,953,673,111
67361,,67361,953,111,673
67363,,67363,953,591,173
67364,,67364,953,673,186
67401,,67401,226,514,749
67402,,67402,226,749,514
67410,,67410,514,834,749
67416,,67416,749,226,514
67417,,67417,834,514,859
67418,,67418,226,834,514
67420,,67420,226,834,859
67422,,67422,514,834,226
67423,,67423,226,834,514
67425,,67425,226,749,514
67427,,67427,226,749,514
67428,,67428,749,514,226
67430,,67430,226,834,859
67431,,67431,514,834,859
67432,,67432,514,834,859
67436,,67436,834,514,226
67437,,67437,226,22,806
67438,,67438,749,514,834
67439,,67439,226,749,514
67441,,67441,514,834,749
67442,,67442,226,749,514
67443,,67443,749,514,226
67444,,67444,749,226,514
67445,,67445,834,226,514
67446,,67446,226,834,22
67447,,67447,514,834,859
67448,,67448,749,514,226
67449,,67449,514,834,749
67450,,67450,226,749,514
67451,,67451,514,834,749
67452,,67452,226,834,859
67454,,67454,226,749,514
67455,,67455,226,834,514
67456,,67456,749,226,514
67457,,67457,749,226,514
67458,,67458,514,834,859
67459,,67459,226,749,514
67460,,67460,749,226,514
67464,,67464,749,226,514
67466,,67466,834,514,859
67467,,67467,834,514,226
67468,,67468,514,834,859
67470,,67470,514,834,226
67473,,67473,226,806,304
67474,,67474,226,806,304
67475,,67475,514,749,834
67476,,67476,749,226,514
67478,,67478,226,834,859
67480,,67480,514,834,749
67481,,67481,226,749,834
67482,,67482,514,834,859
67483,,67483,749,514,834
67484,,67484,226,514,834
67485,,67485,226,834,22
67487,,67487,514,834,859
67490,,67490,226,749,834
67491,,67491,749,226,514
67492,,67492,514,834,749
67501,,67501,749,111,226
67502,,67502,749,226,111
67504,,67504,749,226,111
67505,,67505,749,226,111
67510,,67510,749,226,111
67511,,67511,226,749,333
67512,,67512,749,226,111
67513,,67513,226,333,582
67514,,67514,749,111,226
67515,,67515,226,333,582
67516,,67516,226,333,582
67518,,67518,226,333,582
67519,,67519,226,749,333
67520,,67520,226,749,333
67521,,67521,226,333,582
67522,,67522,749,226,111
67523,,67523,226,333,749
67524,,67524,226,749,514
67525,,67525,226,749,514
67526,,67526,226,749,514
67529,,67529,226,749,333
67530,,67530,226,749,333
67543,,67543,749,111,226
67544,,67544,226,749,333
67545,,67545,226,749,111
67546,,67546,749,226,111
67547,,67547,226,333,749
67548,,67548,226,333,749
67550,,67550,226,749,333
67552,,67552,226,749,333
67553,,67553,226,333,806
67554,,67554,749,226,514
67556,,67556,226,333,582
67557,,67557,226,749,111
67559,,67559,226,333,749
67560,,67560,226,333,582
67561,,67561,749,226,111
67563,,67563,226,333,749
67564,,67564,226,749,333
67565,,67565,226,749,333
67566,,67566,749,226,111
67567,,67567,226,749,333
67568,,67568,749,226,111
67570,,67570,749,111,226
67572,,67572,226,333,582
67573,,67573,226,749,111
67574,,67574,226,333,749
67575,,67575,226,749,333
67576,,67576,226,749,111
67578,,67578,749,226,111
67579,,67579,749,226,111
67581,,67581,749,226,111
67583,,67583,749,226,111
67584,,67584,333,226,582
67585,,67585,749,111,226
67601,,67601,226,806,333
67621,,67621,226,806,304
67622,,67622,806,304,226
67623,,67623,226,806,304
67625,,67625,226,806,304
67626,,67626,226,749,834
67627,,67627,226,806,333
67628,,67628,226,304,806
67629,,67629,806,226,304
67631,,67631,226,333,806
67632,,67632,226,806,304
67634,,67634,226,749,806
67635,,67635,806,818,222
67637,,67637,226,806,333
67638,,67638,226,806,304
67639,,67639,806,226,304
67640,,67640,226,806,749
67642,,67642,226,806,333
67643,,67643,806,818,226
67644,,67644,226,806,304
67645,,67645,806,226,304
67646,,67646,806,226,304
67647,,67647,806,226,304
67648,,67648,226,806,749
67649,,67649,226,834,806
67650,,67650,226,806,333
67651,,67651,226,806,304
67653,,67653,806,818,222
67654,,67654,806,304,226
67656,,67656,226,333,806
67657,,67657,226,806,304
67658,,67658,226,806,304
67659,,67659,226,806,333
67660,,67660,226,333,749
67661,,67661,806,226,304
67663,,67663,226,806,304
67664,,67664,806,226,304
67665,,67665,226,749,806
67667,,67667,226,333,806
67669,,67669,226,806,304
67670,,67670,806,226,304
67671,,67671,226,806,333
67672,,67672,226,333,806
67673,,67673,226,806,834
67674,,67674,226,806,749
67675,,67675,226,806,304
67701,,67701,582,333,818
67730,,67730,818,806,582
67731,,67731,818,582,341
67732,,67732,582,333,818
67733,,67733,582,333,341
67734,,67734,582,333,818
67735,,67735,582,341,333
67736,,67736,333,582,226
67737,,67737,333,582,226
67738,,67738,333,582,806
67739,,67739,818,806,222
67740,,67740,806,333,582
67741,,67741,582,341,333
67743,,67743,582,333,818
67744,,67744,818,806,582
67745,,67745,818,582,341
67747,,67747,582,333,341
67748,,67748,333,582,341
67749,,67749,806,818,222
67751,,67751,333,226,582
67752,,67752,333,226,582
67753,,67753,582,333,818
67756,,67756,341,582,818
67757,,67757,806,818,582
67758,,67758,582,333,341
67761,,67761,582,333,341
67762,,67762,582,333,341
67764,,67764,333,582,341
67801,,67801,333,226,582
67831,,67831,333,749,226
67834,,67834,333,226,749
67835,,67835,333,582,226
67836,,67836,333,582,341
67837,,67837,333,582,226
67838,,67838,333,582,341
67839,,67839,333,582,226
67840,,67840,333,749,226
67841,,67841,333,582,226
67842,,67842,333,226,749
67844,,67844,333,582,226
67846,,67846,333,582,226
67849,,67849,226,333,582
67850,,67850,333,582,226
67851,,67851,333,582,226
67853,,67853,333,582,226
67854,,67854,333,226,582
67855,,67855,333,582,341
67857,,67857,333,582,341
67859,,67859,333,582,141
67860,,67860,333,582,341
67861,,67861,333,582,341
67862,,67862,333,582,341
67863,,67863,333,582,341
67864,,67864,333,582,226
67865,,67865,333,226,582
67867,,67867,333,582,226
67868,,67868,333,582,226
67869,,67869,333,582,226
67870,,67870,333,582,141
67871,,67871,333,582,226
67876,,67876,333,226,749
67877,,67877,333,582,226
67878,,67878,333,582,341
67879,,67879,333,582,341
67880,,67880,333,582,341
67882,,67882,333,226,582
67901,,67901,333,141,103
67905,,67905,333,141,103
67950,,67950,333,141,103
67951,,67951,333,582,141
67952,,67952,333,582,141
67953,,67953,333,582,141
67954,,67954,333,141,582
68001,,68001,710,692,427
68002,,68002,459,692,916
68003,,68003,710,692,875
68004,,68004,531,421,692
68005,,68005,981,916,459
68007,,68007,459,916,981
68008,,68008,459,981,916
68009,,68009,459,981,916
68010,,68010,459,916,981
68014,,68014,710,692,427
68015,,68015,692,710,459
68016,,68016,916,875,981
68017,,68017,710,692,875
68018,,68018,692,710,459
68019,,68019,692,459,531
68020,,68020,531,166,692
68022,,68022,459,916,981
68023,,68023,981,459,916
68025,,68025,692,459,916
68026,,68026,692,459,710
68028,,68028,916,875,459
68029,,68029,459,692,981
68030,,68030,531,166,421
68031,,68031,692,459,916
68033,,68033,692,710,459
68034,,68034,459,916,981
68035,,68035,692,459,916
68036,,68036,692,710,391
68037,,68037,875,916,981
68038,,68038,531,692,459
68039,,68039,531,166,421
68040,,68040,692,710,459
68041,,68041,692,710,459
68042,,68042,875,916,459
68044,,68044,692,459,916
68045,,68045,692,531,459
68046,,68046,916,981,459
68047,,68047,531,421,166
68048,,68048,875,916,34
68050,,68050,692,710,427
68054,,68054,916,981,459
68055,,68055,531,166,692
68056,,68056,916,981,459
68057,,68057,692,459,710
68058,,68058,875,916,459
68059,,68059,916,875,459
68061,,68061,459,692,981
68062,,68062,531,166,421
68063,,68063,692,459,916
68064,,68064,459,692,916
68065,,68065,710,692,427
68066,,68066,710,692,459
68067,,68067,531,166,421
68068,,68068,459,916,981
68069,,68069,459,916,981
68070,,68070,710,692,427
68071,,68071,531,166,421
68072,,68072,692,459,916
68073,,68073,692,459,916
68101,,68101,459,916,981
68102,,68102,981,916,459
68103,,68103,459,916,981
68104,,68104,981,916,459
68105,,68105,981,916,459
68106,,68106,981,916,459
68107,,68107,981,916,459
68108,,68108,981,916,459
68109,,68109,459,916,981
68110,,68110,981,916,459
68111,,68111,981,916,459
68112,,68112,981,459,916
68113,,68113,981,916,459
68114,,68114,981,916,459
68116,,68116,459,916,981
68117,,68117,981,916,459
68118,,68118,459,916,981
68119,,68119,459,916,981
68120,,68120,459,916,981
68122,,68122,459,981,916
68123,,68123,981,916,459
68124,,68124,916,981,459
68127,,68127,916,981,459
68128,,68128,916,981,459
68130,,68130,459,916,981
68131,,68131,981,916,459
68132,,68132,981,916,459
68133,,68133,916,981,459
68134,,68134,981,459,916
68135,,68135,916,459,981
68136,,68136,916,459,981
68137,,68137,916,459,981
68138,,68138,916,459,981
68139,,68139,459,916,981
68142,,68142,459,981,916
68144,,68144,916,459,981
68145,,68145,459,916,981
68147,,68147,981,916,459
68152,,68152,981,459,916
68154,,68154,459,916,981
68155,,68155,459,916,981
68157,,68157,981,916,459
68164,,68164,459,916,981
68172,,68172,459,916,981
68175,,68175,459,916,981
68176,,68176,459,916,981
68178,,68178,459,916,981
68179,,68179,459,916,981
68180,,68180,459,916,981
68181,,68181,459,916,981
68182,,68182,459,916,981
68183,,68183,459,916,981
68198,,68198,459,916,981
68301,,68301,921,859,875
68303,,68303,859,22,834
68304,,68304,875,916,34
68305,,68305,34,356,921
68307,,68307,875,34,916
68309,,68309,834,921,859
68310,,68310,859,921,834
68313,,68313,427,22,710
68314,,68314,427,710,692
68315,,68315,859,22,834
68316,,68316,427,22,391
68317,,68317,875,34,710
68318,,68318,859,834,921
68319,,68319,22,427,391
68320,,68320,34,356,921
68321,,68321,356,34,180
68322,,68322,22,859,427
68323,,68323,921,356,834
68324,,68324,34,875,921
68325,,68325,859,22,834
68326,,68326,22,859,427
68327,,68327,859,834,22
68328,,68328,859,427,834
68329,,68329,34,921,875
68330,,68330,427,22,710
68331,,68331,859,875,427
68332,,68332,921,34,356
68333,,68333,427,859,710
68335,,68335,22,859,427
68336,,68336,710,875,692
68337,,68337,356,921,34
68338,,68338,859,834,22
68339,,68339,427,710,875
68340,,68340,22,859,834
68341,,68341,859,834,427
68342,,68342,859,834,22
68343,,68343,427,859,22
68344,,68344,875,34,921
68345,,68345,921,356,834
68346,,68346,34,875,921
68347,,68347,875,916,710
68348,,68348,921,356,34
68349,,68349,875,34,916
68350,,68350,859,834,921
68351,,68351,22,427,859
68352,,68352,859,834,22
68354,,68354,22,427,859
68355,,68355,356,921,180
68357,,68357,921,859,834
68358,,68358,875,859,34
68359,,68359,859,427,22
68360,,68360,710,427,692
68361,,68361,22,427,859
68362,,68362,859,22,834
68364,,68364,427,710,22
68365,,68365,22,427,859
68366,,68366,875,916,34
68367,,68367,427,22,710
68368,,68368,859,427,875
68370,,68370,22,859,834
68371,,68371,22,427,391
68372,,68372,875,859,710
68374,,68374,859,834,921
68375,,68375,859,834,22
68376,,68376,921,356,34
68377,,68377,859,834,22
68378,,68378,921,356,34
68380,,68380,921,859,356
68381,,68381,859,834,921
68382,,68382,34,875,921
68401,,68401,22,427,859
68402,,68402,710,427,875
68403,,68403,875,916,34
68404,,68404,875,859,710
68405,,68405,427,710,22
68406,,68406,22,859,427
68407,,68407,875,916,34
68409,,68409,34,875,916
68410,,68410,34,875,916
68413,,68413,34,875,916
68414,,68414,356,34,921
68415,,68415,834,859,921
68416,,68416,22,859,427
68417,,68417,34,875,916
68418,,68418,875,34,710
68419,,68419,875,34,859
68420,,68420,921,356,834
68421,,68421,34,356,921
68422,,68422,859,921,834
68423,,68423,427,710,875
68424,,68424,859,834,22
68428,,68428,710,427,875
68429,,68429,859,834,22
68430,,68430,875,710,859
68431,,68431,356,180,1
68433,,68433,356,921,180
68434,,68434,427,710,22
68436,,68436,22,859,427
68437,,68437,356,921,180
68438,,68438,859,875,710
68439,,68439,427,710,22
68440,,68440,859,834,22
68441,,68441,921,356,34
68442,,68442,356,921,34
68443,,68443,921,34,875
68444,,68444,22,859,427
68445,,68445,859,834,22
68446,,68446,34,875,921
68447,,68447,921,356,34
68448,,68448,34,875,921
68450,,68450,921,34,875
68452,,68452,22,427,859
68453,,68453,859,22,427
68454,,68454,875,34,916
68455,,68455,34,875,916
68456,,68456,427,710,22
68457,,68457,356,921,180
68458,,68458,859,834,921
68460,,68460,427,22,710
68461,,68461,875,710,34
68462,,68462,875,710,916
68463,,68463,875,34,916
68464,,68464,859,22,427
68465,,68465,859,427,22
68466,,68466,859,834,921
68467,,68467,427,22,710
68501,,68501,710,427,875
68502,,68502,710,875,427
68503,,68503,710,875,427
68504,,68504,710,875,427
68505,,68505,710,875,692
68506,,68506,710,875,427
68507,,68507,710,875,427
68508,,68508,875,710,427
68509,,68509,875,710,427
68510,,68510,875,710,427
68512,,68512,875,710,427
68514,,68514,710,875,692
68516,,68516,875,710,427
68517,,68517,710,875,692
68520,,68520,875,710,34
68521,,68521,710,875,427
68522,,68522,710,875,427
68523,,68523,710,875,427
68524,,68524,710,427,875
68526,,68526,875,710,34
68527,,68527,875,710,916
68528,,68528,710,427,875
68529,,68529,710,427,875
68531,,68531,710,875,427
68532,,68532,710,427,875
68542,,68542,875,710,427
68544,,68544,875,710,427
68572,,68572,875,710,427
68583,,68583,875,710,427
68588,,68588,710,875,427
68601,,68601,391,421,692
68602,,68602,391,421,427
68620,,68620,391,421,427
68621,,68621,692,459,710
68622,,68622,421,391,740
68623,,68623,391,421,427
68624,,68624,391,710,427
68626,,68626,710,427,692
68627,,68627,391,421,427
68628,,68628,391,427,22
68629,,68629,391,421,692
68631,,68631,421,391,692
68632,,68632,710,427,391
68633,,68633,692,459,710
68634,,68634,391,421,427
68635,,68635,427,710,692
68636,,68636,421,391,740
68637,,68637,421,391,304
68638,,68638,391,421,427
68640,,68640,391,421,427
68641,,68641,391,421,692
68642,,68642,391,421,692
68643,,68643,391,421,692
68644,,68644,391,421,427
68647,,68647,391,421,427
68648,,68648,692,710,459
68649,,68649,692,710,459
68651,,68651,427,391,22
68652,,68652,421,391,740
68653,,68653,391,421,427
68654,,68654,427,22,391
68655,,68655,391,421,427
68658,,68658,427,710,391
68659,,68659,692,391,421
68660,,68660,391,421,427
68661,,68661,391,692,421
68662,,68662,427,391,710
68663,,68663,391,427,421
68664,,68664,692,391,710
68665,,68665,391,421,427
68666,,68666,427,391,22
68667,,68667,427,710,391
68669,,68669,427,710,391
68701,,68701,421,391,740
68702,,68702,421,391,740
68710,,68710,531,740,166
68711,,68711,740,421,500
68713,,68713,740,421,500
68714,,68714,740,914,421
68715,,68715,421,391,740
68716,,68716,421,531,692
68717,,68717,740,531,421
68718,,68718,740,421,531
68719,,68719,740,500,914
68720,,68720,421,740,391
68722,,68722,740,500,914
68723,,68723,421,531,740
68724,,68724,740,421,531
68725,,68725,421,740,391
68726,,68726,421,740,391
68727,,68727,740,531,421
68728,,68728,531,166,740
68729,,68729,740,421,531
68730,,68730,740,531,421
68731,,68731,531,166,421
68732,,68732,531,740,166
68733,,68733,531,166,421
68734,,68734,740,421,391
68735,,68735,740,421,391
68736,,68736,740,531,421
68737,,68737,421,740,391
68738,,68738,421,740,391
68739,,68739,740,531,421
68740,,68740,421,531,740
68741,,68741,531,166,421
68742,,68742,740,421,391
68743,,68743,531,166,740
68745,,68745,531,740,421
68746,,68746,740,500,914
68747,,68747,740,421,531
68748,,68748,421,391,692
68749,,68749,740,531,421
68751,,68751,531,740,166
68752,,68752,421,391,740
68753,,68753,914,740,500
68755,,68755,740,500,914
68756,,68756,421,740,391
68757,,68757,531,166,740
68758,,68758,421,391,427
68759,,68759,914,740,500
68760,,68760,740,421,500
68761,,68761,421,740,391
68763,,68763,740,421,391
68764,,68764,740,421,391
68765,,68765,740,421,531
68766,,68766,740,421,391
68767,,68767,421,740,391
68768,,68768,421,391,531
68769,,68769,740,421,391
68770,,68770,531,166,740
68771,,68771,740,531,421
68772,,68772,740,421,222
68773,,68773,421,740,391
68774,,68774,740,531,166
68776,,68776,531,166,740
68777,,68777,740,500,914
68778,,68778,914,740,500
68779,,68779,421,391,531
